Waiting for server address file...
=== FL Client 2 connecting to mdc-1057-13-8.rc.usf.edu:8080 from mdc-1057-18-1.rc.usf.edu at Thu Jun 25 14:40:05 EDT 2026 ===
==================================================
System Information for: Client 2
Node Name: mdc-1057-18-1.rc.usf.edu
OS Platform: Linux-3.10.0-1160.2.1.el7.x86_64-x86_64-with-glibc2.17
CPU: 32 physical cores, 64 logical cores
Total RAM: 251.21 GB
GPUs Available: 1
  GPU 0: NVIDIA L40S (VRAM: 44.53 GB)
==================================================
Client 2 using device: cuda
[Client 2] Connection attempt 1/10
[Client 2, Round 2] Progress: 80% (246/305) - Loss: 0.1539
[Client 2, Round 2] Progress: 81% (249/305) - Loss: 0.1237
[Client 2, Round 2] Progress: 82% (252/305) - Loss: 0.1048
[Client 2, Round 2] Progress: 83% (255/305) - Loss: 0.1344
[Client 2, Round 2] Progress: 84% (258/305) - Loss: 0.1678
[Client 2, Round 2] Progress: 85% (261/305) - Loss: 0.2928
[Client 2, Round 2] Progress: 86% (264/305) - Loss: 0.3297
[Client 2, Round 2] Progress: 87% (267/305) - Loss: 0.3875
[Client 2, Round 2] Progress: 88% (270/305) - Loss: 0.1210
[Client 2, Round 2] Progress: 89% (273/305) - Loss: 0.3072
[Client 2, Round 2] Progress: 90% (276/305) - Loss: 0.1538
[Client 2, Round 2] Progress: 91% (279/305) - Loss: 0.2908
[Client 2, Round 2] Progress: 92% (282/305) - Loss: 0.2339
[Client 2, Round 2] Progress: 93% (285/305) - Loss: 0.0961
[Client 2, Round 2] Progress: 94% (288/305) - Loss: 0.4235
[Client 2, Round 2] Progress: 95% (291/305) - Loss: 0.1641
[Client 2, Round 2] Progress: 96% (294/305) - Loss: 0.1202
[Client 2, Round 2] Progress: 97% (297/305) - Loss: 0.1405
[Client 2, Round 2] Progress: 98% (300/305) - Loss: 0.1492
[Client 2, Round 2] Progress: 99% (303/305) - Loss: 0.2051
[Client 2, Round 2] Progress: 100% (305/305) - Loss: 0.3966
[Client 2, Round 2] Train Loss: 0.2787
[Client 2, Round 2] Val Loss: 0.3397 | Val Dice: 0.7129
[Client 2, Round 3] Progress: 0% (3/305) - Loss: 0.1342
[Client 2, Round 3] Progress: 1% (6/305) - Loss: 0.2881
[Client 2, Round 3] Progress: 2% (9/305) - Loss: 0.4481
[Client 2, Round 3] Progress: 3% (12/305) - Loss: 0.3412
[Client 2, Round 3] Progress: 4% (15/305) - Loss: 0.1618
[Client 2, Round 3] Progress: 5% (18/305) - Loss: 0.1059
[Client 2, Round 3] Progress: 6% (21/305) - Loss: 0.2604
[Client 2, Round 3] Progress: 7% (24/305) - Loss: 0.1058
[Client 2, Round 3] Progress: 8% (27/305) - Loss: 0.1847
[Client 2, Round 3] Progress: 9% (30/305) - Loss: 0.0990
[Client 2, Round 3] Progress: 10% (33/305) - Loss: 0.3185
[Client 2, Round 3] Progress: 11% (36/305) - Loss: 0.1674
[Client 2, Round 3] Progress: 12% (39/305) - Loss: 0.4283
[Client 2, Round 3] Progress: 13% (42/305) - Loss: 0.4743
[Client 2, Round 3] Progress: 14% (45/305) - Loss: 0.3527
[Client 2, Round 3] Progress: 15% (48/305) - Loss: 0.1725
[Client 2, Round 3] Progress: 16% (51/305) - Loss: 0.2022
[Client 2, Round 3] Progress: 17% (54/305) - Loss: 0.1759
[Client 2, Round 3] Progress: 18% (57/305) - Loss: 0.1530
[Client 2, Round 3] Progress: 19% (60/305) - Loss: 0.1921
[Client 2, Round 3] Progress: 20% (63/305) - Loss: 0.4221
[Client 2, Round 3] Progress: 21% (66/305) - Loss: 0.2406
[Client 2, Round 3] Progress: 22% (69/305) - Loss: 0.1796
[Client 2, Round 3] Progress: 23% (72/305) - Loss: 0.2026
[Client 2, Round 3] Progress: 24% (75/305) - Loss: 0.0945
[Client 2, Round 3] Progress: 25% (78/305) - Loss: 0.1435
[Client 2, Round 3] Progress: 26% (81/305) - Loss: 0.5095
[Client 2, Round 3] Progress: 27% (84/305) - Loss: 0.1632
[Client 2, Round 3] Progress: 28% (87/305) - Loss: 0.1393
[Client 2, Round 3] Progress: 29% (90/305) - Loss: 0.2942
[Client 2, Round 3] Progress: 30% (93/305) - Loss: 0.1900
[Client 2, Round 3] Progress: 31% (96/305) - Loss: 0.2431
[Client 2, Round 3] Progress: 32% (99/305) - Loss: 0.1655
[Client 2, Round 3] Progress: 33% (102/305) - Loss: 0.2164
[Client 2, Round 3] Progress: 34% (105/305) - Loss: 0.3962
[Client 2, Round 3] Progress: 35% (108/305) - Loss: 0.2509
[Client 2, Round 3] Progress: 36% (111/305) - Loss: 0.4255
[Client 2, Round 3] Progress: 37% (114/305) - Loss: 0.1855
[Client 2, Round 3] Progress: 38% (117/305) - Loss: 0.1911
[Client 2, Round 3] Progress: 39% (120/305) - Loss: 0.1547
[Client 2, Round 3] Progress: 40% (123/305) - Loss: 0.2187
[Client 2, Round 3] Progress: 41% (126/305) - Loss: 0.1613
[Client 2, Round 3] Progress: 42% (129/305) - Loss: 0.2103
[Client 2, Round 3] Progress: 43% (132/305) - Loss: 0.2230
[Client 2, Round 3] Progress: 44% (135/305) - Loss: 0.1466
[Client 2, Round 3] Progress: 45% (138/305) - Loss: 0.1017
[Client 2, Round 3] Progress: 46% (141/305) - Loss: 0.1055
[Client 2, Round 3] Progress: 47% (144/305) - Loss: 0.1221
[Client 2, Round 3] Progress: 48% (147/305) - Loss: 0.2114
[Client 2, Round 3] Progress: 49% (150/305) - Loss: 0.1753
[Client 2, Round 3] Progress: 50% (153/305) - Loss: 0.1999
[Client 2, Round 3] Progress: 51% (156/305) - Loss: 0.3279
[Client 2, Round 3] Progress: 52% (159/305) - Loss: 0.1746
[Client 2, Round 3] Progress: 53% (162/305) - Loss: 0.2367
[Client 2, Round 3] Progress: 54% (165/305) - Loss: 0.1209
[Client 2, Round 3] Progress: 55% (168/305) - Loss: 0.1121
[Client 2, Round 3] Progress: 56% (171/305) - Loss: 0.0943
[Client 2, Round 3] Progress: 57% (174/305) - Loss: 0.3021
[Client 2, Round 3] Progress: 58% (177/305) - Loss: 0.1237
[Client 2, Round 3] Progress: 59% (180/305) - Loss: 0.1661
